Date,Price,Inflation,USD
2017-09-12,84942.09,2.4909,67.79
2017-09-13,84961.53,2.4909,67.79
2017-09-14,84887.08,2.4909,67.79
2017-09-15,84819.47,2.4909,67.79
2017-09-18,84135.12,2.4909,67.79
2017-09-19,84215.45,2.4909,67.79
2017-09-20,84283.79,2.4909,67.79
2017-09-21,83728.05,2.4909,67.79
2017-09-22,83890.07,2.4909,67.79
2017-09-25,84232.60,2.4909,67.79
2017-09-26,85003.75,2.4909,67.79
2017-09-27,84258.70,2.4909,67.79
2017-09-28,84094.70,2.4909,67.79
2017-09-29,83812.07,2.4909,67.79
2017-10-02,83198.07,2.4909,67.79
2017-10-03,83244.63,2.4909,67.79
2017-10-04,82807.12,2.4909,67.79
2017-10-05,82941.27,2.4909,67.79
2017-10-06,82442.20,2.4909,67.79
2017-10-09,83599.86,2.4909,67.79
2017-10-10,84270.29,2.4909,67.79
2017-10-11,84004.29,2.4909,67.79
2017-10-12,83982.62,2.4909,67.79
2017-10-13,84360.58,2.4909,67.79
2017-10-16,84385.40,2.4909,67.79
2017-10-17,83425.24,2.4909,67.79
2017-10-18,83358.61,2.4909,67.79
2017-10-19,83762.31,2.4909,67.79
2017-10-20,83423.72,2.4909,67.79
2017-10-23,82873.26,2.4909,67.79
2017-10-24,83059.43,2.4909,67.79
2017-10-25,82816.01,2.4909,67.79
2017-10-26,82570.51,2.4909,67.79
2017-10-27,82355.65,2.4909,67.79
2017-10-30,82486.01,2.4909,67.79
2017-10-31,82269.18,2.4909,67.79
2017-11-01,82486.49,2.4909,67.79
2017-11-02,82711.45,2.4909,67.79
2017-11-03,81843.68,2.4909,67.79
2017-11-06,82228.81,2.4909,67.79
2017-11-07,82931.53,2.4909,67.79
2017-11-08,83418.27,2.4909,67.79
2017-11-09,83467.01,2.4909,67.79
2017-11-10,83659.29,2.4909,67.79
2017-11-13,83603.48,2.4909,67.79
2017-11-14,83365.20,2.4909,67.79
2017-11-15,83647.50,2.4909,67.79
2017-11-16,83543.98,2.4909,67.79
2017-11-17,83563.01,2.4909,67.79
2017-11-20,83725.17,2.4909,67.79
2017-11-21,83303.79,2.4909,67.79
2017-11-22,83572.90,2.4909,67.79
2017-11-23,83419.50,2.4909,67.79
2017-11-24,83484.04,2.4909,67.79
2017-11-27,83598.73,2.4909,67.79
2017-11-28,83230.64,2.4909,67.79
2017-11-29,82633.38,2.4909,67.79
2017-11-30,82547.29,2.4909,67.79
2017-12-01,82244.23,2.4909,67.79
2017-12-04,82005.39,2.4909,67.79
2017-12-05,81541.78,2.4909,67.79
2017-12-06,81539.48,2.4909,67.79
2017-12-07,81046.31,2.4909,67.79
2017-12-08,80624.71,2.4909,67.79
2017-12-11,80269.67,2.4909,67.79
2017-12-12,79926.35,2.4909,67.79
2017-12-13,80088.78,2.4909,67.79
2017-12-14,80492.47,2.4909,67.79
2017-12-15,80429.26,2.4909,67.79
2017-12-18,80924.20,2.4909,67.79
2017-12-19,80755.34,2.4909,67.79
2017-12-20,81041.83,2.4909,67.79
2017-12-21,81027.61,2.4909,67.79
2017-12-22,81022.86,2.4909,67.79
2017-12-25,81022.86,2.4909,67.79
2017-12-26,81070.27,2.4909,67.79
2017-12-27,82087.88,2.4909,67.79
2017-12-28,82761.16,2.4909,67.79
2017-12-29,82401.30,2.4909,67.79
2018-01-01,82401.30,4.8607,70.09
2018-01-02,83245.29,4.8607,70.09
2018-01-03,83548.73,4.8607,70.09
2018-01-04,83334.36,4.8607,70.09
2018-01-05,83462.84,4.8607,70.09
2018-01-08,83674.91,4.8607,70.09
2018-01-09,83495.93,4.8607,70.09
2018-01-10,83944.34,4.8607,70.09
2018-01-11,84228.65,4.8607,70.09
2018-01-12,84417.64,4.8607,70.09
2018-01-15,84983.77,4.8607,70.09
2018-01-16,85426.41,4.8607,70.09
2018-01-17,85296.25,4.8607,70.09
2018-01-18,85045.97,4.8607,70.09
2018-01-19,85149.77,4.8607,70.09
2018-01-22,85084.82,4.8607,70.09
2018-01-23,85064.24,4.8607,70.09
2018-01-24,86195.13,4.8607,70.09
2018-01-25,86151.09,4.8607,70.09
2018-01-26,86036.64,4.8607,70.09
2018-01-29,85386.53,4.8607,70.09
2018-01-30,85586.06,4.8607,70.09
2018-01-31,85550.20,4.8607,70.09
2018-02-01,85641.82,4.8607,70.09
2018-02-02,85285.10,4.8607,70.09
2018-02-05,85420.39,4.8607,70.09
2018-02-06,85474.20,4.8607,70.09
2018-02-07,85151.79,4.8607,70.09
2018-02-08,84537.39,4.8607,70.09
2018-02-09,84659.22,4.8607,70.09
2018-02-12,85055.28,4.8607,70.09
2018-02-13,85251.47,4.8607,70.09
2018-02-14,85615.20,4.8607,70.09
2018-02-15,86467.19,4.8607,70.09
2018-02-16,86777.76,4.8607,70.09
2018-02-19,86424.77,4.8607,70.09
2018-02-20,86812.22,4.8607,70.09
2018-02-21,86144.88,4.8607,70.09
2018-02-22,86356.02,4.8607,70.09
2018-02-23,85931.63,4.8607,70.09
2018-02-26,86284.10,4.8607,70.09
2018-02-27,86006.37,4.8607,70.09
2018-02-28,85852.96,4.8607,70.09
2018-03-01,85297.98,4.8607,70.09
2018-03-02,86246.99,4.8607,70.09
2018-03-05,85982.78,4.8607,70.09
2018-03-06,86647.49,4.8607,70.09
2018-03-07,86258.11,4.8607,70.09
2018-03-08,85980.58,4.8607,70.09
2018-03-09,86050.27,4.8607,70.09
2018-03-12,85781.34,4.8607,70.09
2018-03-13,85816.70,4.8607,70.09
2018-03-14,85825.57,4.8607,70.09
2018-03-15,85606.65,4.8607,70.09
2018-03-16,85130.28,4.8607,70.09
2018-03-19,85449.04,4.8607,70.09
2018-03-20,85478.50,4.8607,70.09
2018-03-21,86165.21,4.8607,70.09
2018-03-22,86560.89,4.8607,70.09
2018-03-23,87562.65,4.8607,70.09
2018-03-26,87739.50,4.8607,70.09
2018-03-27,87134.13,4.8607,70.09
2018-03-28,86904.64,4.8607,70.09
2018-03-29,86343.73,4.8607,70.09
2018-03-30,86343.73,4.8607,70.09
2018-04-02,86343.73,4.8607,70.09
2018-04-03,86712.91,4.8607,70.09
2018-04-04,87145.13,4.8607,70.09
2018-04-05,86303.80,4.8607,70.09
2018-04-06,86506.63,4.8607,70.09
2018-04-09,86585.06,4.8607,70.09
2018-04-10,87040.10,4.8607,70.09
2018-04-11,88091.86,4.8607,70.09
2018-04-12,87586.77,4.8607,70.09
2018-04-13,87632.75,4.8607,70.09
2018-04-16,88335.18,4.8607,70.09
2018-04-17,88128.98,4.8607,70.09
2018-04-18,88683.83,4.8607,70.09
2018-04-19,88667.07,4.8607,70.09
2018-04-20,88273.94,4.8607,70.09
2018-04-23,88007.98,4.8607,70.09
2018-04-24,88174.16,4.8607,70.09
2018-04-25,88375.42,4.8607,70.09
2018-04-26,88169.92,4.8607,70.09
2018-04-27,88196.90,4.8607,70.09
2018-04-30,87642.95,4.8607,70.09
2018-05-01,87235.83,4.8607,70.09
2018-05-02,86947.74,4.8607,70.09
2018-05-03,87595.45,4.8607,70.09
2018-05-04,87590.65,4.8607,70.09
2018-05-07,87954.03,4.8607,70.09
2018-05-08,87654.87,4.8607,70.09
2018-05-09,88404.02,4.8607,70.09
2018-05-10,88742.03,4.8607,70.09
2018-05-11,89118.81,4.8607,70.09
2018-05-14,89206.59,4.8607,70.09
2018-05-15,88050.28,4.8607,70.09
2018-05-16,87580.64,4.8607,70.09
2018-05-17,87292.69,4.8607,70.09
2018-05-18,87644.65,4.8607,70.09
2018-05-21,87765.61,4.8607,70.09
2018-05-22,88011.42,4.8607,70.09
2018-05-23,88167.59,4.8607,70.09
2018-05-24,89153.86,4.8607,70.09
2018-05-25,88369.15,4.8607,70.09
2018-05-28,87824.92,4.8607,70.09
2018-05-29,87962.82,4.8607,70.09
2018-05-30,87774.48,4.8607,70.09
2018-05-31,88088.27,4.8607,70.09
2018-06-01,86851.46,4.8607,70.09
2018-06-04,86986.21,4.8607,70.09
2018-06-05,86796.66,4.8607,70.09
2018-06-06,87067.67,4.8607,70.09
2018-06-07,87048.71,4.8607,70.09
2018-06-08,87865.55,4.8607,70.09
2018-06-11,87622.25,4.8607,70.09
2018-06-12,87639.37,4.8607,70.09
2018-06-13,87666.71,4.8607,70.09
2018-06-14,88160.33,4.8607,70.09
2018-06-15,87390.57,4.8607,70.09
2018-06-18,87196.64,4.8607,70.09
2018-06-19,87145.07,4.8607,70.09
2018-06-20,86753.89,4.8607,70.09
2018-06-21,86199.47,4.8607,70.09
2018-06-22,86102.30,4.8607,70.09
2018-06-25,86465.07,4.8607,70.09
2018-06-26,85924.08,4.8607,70.09
2018-06-27,86076.53,4.8607,70.09
2018-06-28,86017.45,4.8607,70.09
2018-06-29,85674.58,4.8607,70.09
2018-07-02,85772.19,4.8607,70.09
2018-07-03,85876.30,4.8607,70.09
2018-07-04,86319.65,4.8607,70.09
2018-07-05,86571.49,4.8607,70.09
2018-07-06,86494.23,4.8607,70.09
2018-07-09,86762.77,4.8607,70.09
2018-07-10,86306.55,4.8607,70.09
2018-07-11,86115.07,4.8607,70.09
2018-07-12,85393.97,4.8607,70.09
2018-07-13,85019.18,4.8607,70.09
2018-07-16,85187.54,4.8607,70.09
2018-07-17,84372.80,4.8607,70.09
2018-07-18,84042.02,4.8607,70.09
2018-07-19,84010.94,4.8607,70.09
2018-07-20,84679.30,4.8607,70.09
2018-07-23,84310.24,4.8607,70.09
2018-07-24,84587.23,4.8607,70.09
2018-07-25,84653.30,4.8607,70.09
2018-07-26,84359.27,4.8607,70.09
2018-07-27,84102.19,4.8607,70.09
2018-07-30,84027.67,4.8607,70.09
2018-07-31,83740.37,4.8607,70.09
2018-08-01,83448.15,4.8607,70.09
2018-08-02,83452.78,4.8607,70.09
2018-08-03,83649.49,4.8607,70.09
2018-08-06,83266.24,4.8607,70.09
2018-08-07,83245.99,4.8607,70.09
2018-08-08,83032.56,4.8607,70.09
2018-08-09,83379.56,4.8607,70.09
2018-08-10,83632.68,4.8607,70.09
2018-08-13,83838.42,4.8607,70.09
2018-08-14,83640.38,4.8607,70.09
2018-08-15,82592.25,4.8607,70.09
2018-08-16,82977.69,4.8607,70.09
2018-08-17,82837.09,4.8607,70.09
2018-08-20,82685.37,4.8607,70.09
2018-08-21,83175.94,4.8607,70.09
2018-08-22,83574.02,4.8607,70.09
2018-08-23,83607.57,4.8607,70.09
2018-08-24,83791.08,4.8607,70.09
2018-08-27,84024.64,4.8607,70.09
2018-08-28,85043.88,4.8607,70.09
2018-08-29,84992.42,4.8607,70.09
2018-08-30,84752.35,4.8607,70.09
2018-08-31,85285.25,4.8607,70.09
2018-09-03,85284.53,4.8607,70.09
2018-09-04,85113.00,4.8607,70.09
2018-09-05,85770.46,4.8607,70.09
2018-09-06,86660.81,4.8607,70.09
2018-09-07,85931.14,4.8607,70.09
2018-09-10,86645.78,4.8607,70.09
2018-09-11,86493.15,4.8607,70.09
2018-09-12,86296.89,4.8607,70.09
2018-09-13,87321.83,4.8607,70.09
2018-09-14,86348.08,4.8607,70.09
2018-09-17,87059.62,4.8607,70.09
2018-09-18,87290.54,4.8607,70.09
2018-09-19,87269.31,4.8607,70.09
2018-09-20,87635.57,4.8607,70.09
2018-09-21,86408.28,4.8607,70.09
2018-09-24,87301.60,4.8607,70.09
2018-09-25,87318.02,4.8607,70.09
2018-09-26,86648.80,4.8607,70.09
2018-09-27,86042.24,4.8607,70.09
2018-09-28,86063.74,4.8607,70.09
2018-10-01,86661.97,4.8607,70.09
2018-10-02,87780.45,4.8607,70.09
2018-10-03,87972.87,4.8607,70.09
2018-10-04,88682.21,4.8607,70.09
2018-10-05,88902.11,4.8607,70.09
2018-10-08,87898.08,4.8607,70.09
2018-10-09,88161.92,4.8607,70.09
2018-10-10,88164.38,4.8607,70.09
2018-10-11,89331.23,4.8607,70.09
2018-10-12,89813.23,4.8607,70.09
2018-10-15,90810.27,4.8607,70.09
2018-10-16,90573.35,4.8607,70.09
2018-10-17,90488.79,4.8607,70.09
2018-10-18,90043.38,4.8607,70.09
2018-10-19,90134.91,4.8607,70.09
2018-10-22,89796.25,4.8607,70.09
2018-10-23,90911.84,4.8607,70.09
2018-10-24,90088.54,4.8607,70.09
2018-10-25,90140.69,4.8607,70.09
2018-10-26,90524.47,4.8607,70.09
2018-10-29,90445.31,4.8607,70.09
2018-10-30,90302.77,4.8607,70.09
2018-10-31,89839.46,4.8607,70.09
2018-11-01,90535.67,4.8607,70.09
2018-11-02,89322.61,4.8607,70.09
2018-11-05,90102.11,4.8607,70.09
2018-11-06,89980.68,4.8607,70.09
2018-11-07,89860.14,4.8607,70.09
2018-11-08,89436.39,4.8607,70.09
2018-11-09,87802.26,4.8607,70.09
2018-11-12,87918.51,4.8607,70.09
2018-11-13,87344.56,4.8607,70.09
2018-11-14,86999.48,4.8607,70.09
2018-11-15,87228.95,4.8607,70.09
2018-11-16,87823.30,4.8607,70.09
2018-11-19,87463.48,4.8607,70.09
2018-11-20,87426.14,4.8607,70.09
2018-11-21,87647.73,4.8607,70.09
2018-11-22,87040.77,4.8607,70.09
2018-11-23,86799.60,4.8607,70.09
2018-11-26,86635.05,4.8607,70.09
2018-11-27,86431.95,4.8607,70.09
2018-11-28,85703.98,4.8607,70.09
2018-11-29,85635.16,4.8607,70.09
2018-11-30,84857.12,4.8607,70.09
2018-12-03,86579.27,4.8607,70.09
2018-12-04,87495.40,4.8607,70.09
2018-12-05,87174.19,4.8607,70.09
2018-12-06,88026.89,4.8607,70.09
2018-12-07,87985.20,4.8607,70.09
2018-12-10,88911.74,4.8607,70.09
2018-12-11,89479.45,4.8607,70.09
2018-12-12,89648.84,4.8607,70.09
2018-12-13,89086.53,4.8607,70.09
2018-12-14,88778.73,4.8607,70.09
2018-12-17,88877.28,4.8607,70.09
2018-12-18,88280.08,4.8607,70.09
2018-12-19,88358.27,4.8607,70.09
2018-12-20,88018.73,4.8607,70.09
2018-12-21,88064.20,4.8607,70.09
2018-12-24,88234.04,4.8607,70.09
2018-12-25,88234.04,4.8607,70.09
2018-12-26,88243.48,4.8607,70.09
2018-12-27,89199.03,4.8607,70.09
2018-12-28,89600.34,4.8607,70.09
2018-12-31,89293.37,4.8607,70.09
2019-01-01,89293.37,7.66,70.39
2019-01-02,89960.15,7.66,70.39
2019-01-03,90454.07,7.66,70.39
2019-01-04,89263.41,7.66,70.39
2019-01-07,90046.95,7.66,70.39
2019-01-08,90299.12,7.66,70.39
2019-01-09,90878.50,7.66,70.39
2019-01-10,91020.79,7.66,70.39
2019-01-11,90841.96,7.66,70.39
2019-01-14,91546.07,7.66,70.39
2019-01-15,91921.81,7.66,70.39
2019-01-16,92018.19,7.66,70.39
2019-01-17,91646.14,7.66,70.39
2019-01-18,91348.34,7.66,70.39
2019-01-21,91121.53,7.66,70.39
2019-01-22,91572.36,7.66,70.39
2019-01-23,91307.30,7.66,70.39
2019-01-24,91360.92,7.66,70.39
2019-01-25,92164.48,7.66,70.39
2019-01-28,92636.23,7.66,70.39
2019-01-29,92979.85,7.66,70.39
2019-01-30,93262.85,7.66,70.39
2019-01-31,94109.53,7.66,70.39
2019-02-01,94006.81,7.66,70.39
2019-02-04,94146.09,7.66,70.39
2019-02-05,94073.70,7.66,70.39
2019-02-06,93908.77,7.66,70.39
2019-02-07,93524.16,7.66,70.39
2019-02-08,93743.86,7.66,70.39
2019-02-11,92963.74,7.66,70.39
2019-02-12,92727.68,7.66,70.39
2019-02-13,92965.26,7.66,70.39
2019-02-14,93239.16,7.66,70.39
2019-02-15,93830.49,7.66,70.39
2019-02-18,94569.44,7.66,70.39
2019-02-19,95186.58,7.66,70.39
2019-02-20,95601.08,7.66,70.39
2019-02-21,94753.37,7.66,70.39
2019-02-22,94598.43,7.66,70.39
2019-02-25,94494.40,7.66,70.39
2019-02-26,94160.02,7.66,70.39
2019-02-27,94208.40,7.66,70.39
2019-02-28,93826.17,7.66,70.39
2019-03-01,92974.60,7.66,70.39
2019-03-04,91093.07,7.66,70.39
2019-03-05,90495.04,7.66,70.39
2019-03-06,90478.81,7.66,70.39
2019-03-07,90028.82,7.66,70.39
2019-03-08,90945.93,7.66,70.39
2019-03-11,90383.89,7.66,70.39
2019-03-12,90431.92,7.66,70.39
2019-03-13,90846.08,7.66,70.39
2019-03-14,89953.26,7.66,70.39
2019-03-15,90139.62,7.66,70.39
2019-03-18,89518.44,7.66,70.39
2019-03-19,90244.37,7.66,70.39
2019-03-20,89752.57,7.66,70.39
2019-03-21,90158.74,7.66,70.39
2019-03-22,90433.79,7.66,70.39
2019-03-25,90951.61,7.66,70.39
2019-03-26,90627.89,7.66,70.39
2019-03-27,90215.40,7.66,70.39
2019-03-28,89564.47,7.66,70.39
2019-03-29,89738.82,7.66,70.39
2019-04-01,89607.20,7.66,70.39
2019-04-02,88688.74,7.66,70.39
2019-04-03,88299.02,7.66,70.39
2019-04-04,88755.48,7.66,70.39
2019-04-05,89199.38,7.66,70.39
2019-04-08,90577.48,7.66,70.39
2019-04-09,90307.67,7.66,70.39
2019-04-10,90221.26,7.66,70.39
2019-04-11,89500.28,7.66,70.39
2019-04-12,89531.55,7.66,70.39
2019-04-15,89250.64,7.66,70.39
2019-04-16,88840.33,7.66,70.39
2019-04-17,88805.52,7.66,70.39
2019-04-18,88463.40,7.66,70.39
2019-04-19,88463.40,7.66,70.39
2019-04-22,88871.63,7.66,70.39
2019-04-23,88373.05,7.66,70.39
2019-04-24,88843.81,7.66,70.39
2019-04-25,89993.01,7.66,70.39
2019-04-26,89913.26,7.66,70.39
2019-04-29,89584.19,7.66,70.39
2019-04-30,89188.75,7.66,70.39
2019-05-01,89293.08,7.66,70.39
2019-05-02,88151.50,7.66,70.39
2019-05-03,88506.00,7.66,70.39
2019-05-06,88730.59,7.66,70.39
2019-05-07,88953.70,7.66,70.39
2019-05-08,89594.49,7.66,70.39
2019-05-09,89946.61,7.66,70.39
2019-05-10,89963.44,7.66,70.39
2019-05-13,91372.17,7.66,70.39
2019-05-14,91485.25,7.66,70.39
2019-05-15,91375.43,7.66,70.39
2019-05-16,90460.19,7.66,70.39
2019-05-17,89953.77,7.66,70.39
2019-05-20,89050.69,7.66,70.39
2019-05-21,88630.16,7.66,70.39
2019-05-22,88742.44,7.66,70.39
2019-05-23,89884.36,7.66,70.39
2019-05-24,89175.41,7.66,70.39
2019-05-27,89149.78,7.66,70.39
2019-05-28,89078.32,7.66,70.39
2019-05-29,89497.60,7.66,70.39
2019-05-30,89503.17,7.66,70.39
2019-05-31,90288.47,7.66,70.39
2019-06-03,91230.55,7.66,70.39
2019-06-04,91710.92,7.66,70.39
2019-06-05,92458.86,7.66,70.39
2019-06-06,92535.12,7.66,70.39
2019-06-07,93128.24,7.66,70.39
2019-06-10,92543.62,7.66,70.39
2019-06-11,91969.30,7.66,70.39
2019-06-12,92398.45,7.66,70.39
2019-06-13,92858.39,7.66,70.39
2019-06-14,94315.54,7.66,70.39
2019-06-17,93760.20,7.66,70.39
2019-06-18,93498.77,7.66,70.39
2019-06-19,93662.65,7.66,70.39
2019-06-20,95802.82,7.66,70.39
2019-06-21,97196.21,7.66,70.39
2019-06-24,97483.52,7.66,70.39
2019-06-25,99271.15,7.66,70.39
2019-06-26,97091.91,7.66,70.39
2019-06-27,96874.17,7.66,70.39
2019-06-28,97259.74,7.66,70.39
2019-07-01,95852.58,7.66,70.39
2019-07-02,95909.40,7.66,70.39
2019-07-03,97395.51,7.66,70.39
2019-07-04,96927.70,7.66,70.39
2019-07-05,95007.95,7.66,70.39
2019-07-08,96132.66,7.66,70.39
2019-07-09,95396.86,7.66,70.39
2019-07-10,96577.68,7.66,70.39
2019-07-11,96798.60,7.66,70.39
2019-07-12,96680.99,7.66,70.39
2019-07-15,96816.46,7.66,70.39
2019-07-16,96872.54,7.66,70.39
2019-07-17,97067.32,7.66,70.39
2019-07-18,97747.34,7.66,70.39
2019-07-19,99061.27,7.66,70.39
2019-07-22,98400.53,7.66,70.39
2019-07-23,98284.59,7.66,70.39
2019-07-24,98436.42,7.66,70.39
2019-07-25,97769.36,7.66,70.39
2019-07-26,97861.99,7.66,70.39
2019-07-29,97538.37,7.66,70.39
2019-07-30,98169.63,7.66,70.39
2019-07-31,98194.00,7.66,70.39
2019-08-01,97151.83,7.66,70.39
2019-08-02,100327.77,7.66,70.39
2019-08-05,103613.32,7.66,70.39
2019-08-06,103776.33,7.66,70.39
2019-08-07,106728.09,7.66,70.39
2019-08-08,105742.10,7.66,70.39
2019-08-09,105997.83,7.66,70.39
2019-08-12,106493.25,7.66,70.39
2019-08-13,106955.77,7.66,70.39
2019-08-14,107862.56,7.66,70.39
2019-08-15,108033.63,7.66,70.39
2019-08-16,107817.61,7.66,70.39
2019-08-19,106889.99,7.66,70.39
2019-08-20,107885.61,7.66,70.39
2019-08-21,107559.40,7.66,70.39
2019-08-22,107865.95,7.66,70.39
2019-08-23,107766.04,7.66,70.39
2019-08-26,108299.88,7.66,70.39
2019-08-27,109586.74,7.66,70.39
2019-08-28,110327.00,7.66,70.39
2019-08-29,110543.99,7.66,70.39
2019-08-30,109139.19,7.66,70.39
2019-09-02,108964.25,7.66,70.39
2019-09-03,111325.02,7.66,70.39
2019-09-04,111510.52,7.66,70.39
2019-09-05,109842.87,7.66,70.39
2019-09-06,109272.14,7.66,70.39
2019-09-09,108213.41,7.66,70.39
2019-09-10,107428.27,7.66,70.39
2019-09-11,106816.22,7.66,70.39
2019-09-12,107787.53,7.66,70.39
2019-09-13,106611.10,7.66,70.39
2019-09-16,107195.76,7.66,70.39
2019-09-17,107820.73,7.66,70.39
2019-09-18,107112.19,7.66,70.39
2019-09-19,107037.42,7.66,70.39
2019-09-20,106563.55,7.66,70.39
2019-09-23,107971.12,7.66,70.39
2019-09-24,108009.86,7.66,70.39
2019-09-25,108598.56,7.66,70.39
2019-09-26,106779.26,7.66,70.39
2019-09-27,105132.90,7.66,70.39
2019-09-30,105261.40,7.66,70.39
2019-10-01,104714.39,7.66,70.39
2019-10-02,106121.97,7.66,70.39
2019-10-03,107518.76,7.66,70.39
2019-10-04,106257.85,7.66,70.39
2019-10-07,106625.38,7.66,70.39
2019-10-08,106952.08,7.66,70.39
2019-10-09,107120.25,7.66,70.39
2019-10-10,106235.41,7.66,70.39
2019-10-11,105058.46,7.66,70.39
2019-10-14,106143.74,7.66,70.39
2019-10-15,106433.46,7.66,70.39
2019-10-16,106099.23,7.66,70.39
2019-10-17,106243.14,7.66,70.39
2019-10-18,106011.63,7.66,70.39
2019-10-21,106169.14,7.66,70.39
2019-10-22,105378.13,7.66,70.39
2019-10-23,105979.89,7.66,70.39
2019-10-24,106300.89,7.66,70.39
2019-10-25,107303.59,7.66,70.39
2019-10-28,105811.14,7.66,70.39
2019-10-29,105325.09,7.66,70.39
2019-10-30,105791.74,7.66,70.39
2019-10-31,107169.78,7.66,70.39
2019-11-01,106851.30,7.66,70.39
2019-11-04,106825.65,7.66,70.39
2019-11-05,105259.44,7.66,70.39
2019-11-06,105483.53,7.66,70.39
2019-11-07,105333.51,7.66,70.39
2019-11-08,104346.28,7.66,70.39
2019-11-11,104242.34,7.66,70.39
2019-11-12,103767.10,7.66,70.39
2019-11-13,105458.62,7.66,70.39
2019-11-14,105549.29,7.66,70.39
2019-11-15,105308.73,7.66,70.39
2019-11-18,105439.64,7.66,70.39
2019-11-19,105308.05,7.66,70.39
2019-11-20,105684.61,7.66,70.39
2019-11-21,105291.98,7.66,70.39
2019-11-22,105033.99,7.66,70.39
2019-11-25,104607.37,7.66,70.39
2019-11-26,103993.86,7.66,70.39
2019-11-27,103776.06,7.66,70.39
2019-11-28,104174.74,7.66,70.39
2019-11-29,104747.49,7.66,70.39
2019-12-02,104709.64,7.66,70.39
2019-12-03,105881.75,7.66,70.39
2019-12-04,105510.20,7.66,70.39
2019-12-05,105213.08,7.66,70.39
2019-12-06,103934.35,7.66,70.39
2019-12-09,103853.76,7.66,70.39
2019-12-10,103901.56,7.66,70.39
2019-12-11,103909.93,7.66,70.39
2019-12-12,103971.59,7.66,70.39
2019-12-13,103871.93,7.66,70.39
2019-12-16,104944.78,7.66,70.39
2019-12-17,104755.96,7.66,70.39
2019-12-18,104618.83,7.66,70.39
2019-12-19,104882.61,7.66,70.39
2019-12-20,105182.77,7.66,70.39
2019-12-23,105499.57,7.66,70.39
2019-12-24,105622.80,7.66,70.39
2019-12-25,105622.80,7.66,70.39
2019-12-26,105699.64,7.66,70.39
2019-12-27,107849.29,7.66,70.39
2019-12-30,108030.06,7.66,70.39
2019-12-31,108120.04,7.66,70.39
2020-01-01,108120.04,6.32,76.04
2020-01-02,108987.20,6.32,76.04
2020-01-03,111189.62,6.32,76.04
2020-01-06,113164.87,6.32,76.04
2020-01-07,112604.93,6.32,76.04
2020-01-08,112712.74,6.32,76.04
2020-01-09,110432.77,6.32,76.04
2020-01-10,110214.30,6.32,76.04
2020-01-13,109822.03,6.32,76.04
2020-01-14,109513.81,6.32,76.04
2020-01-15,109698.23,6.32,76.04
2020-01-16,110270.04,6.32,76.04
2020-01-17,110722.99,6.32,76.04
2020-01-20,110940.31,6.32,76.04
2020-01-21,110464.20,6.32,76.04
2020-01-22,110845.42,6.32,76.04
2020-01-23,111389.84,6.32,76.04
2020-01-24,111581.60,6.32,76.04
2020-01-27,112880.38,6.32,76.04
2020-01-28,112281.30,6.32,76.04
2020-01-29,112127.97,6.32,76.04
2020-01-30,112831.08,6.32,76.04
2020-01-31,113044.55,6.32,76.04
2020-02-03,112338.72,6.32,76.04
2020-02-04,111067.52,6.32,76.04
2020-02-05,110622.14,6.32,76.04
2020-02-06,111301.09,6.32,76.04
2020-02-07,112279.35,6.32,76.04
2020-02-10,112157.35,6.32,76.04
2020-02-11,111947.20,6.32,76.04
2020-02-12,111548.48,6.32,76.04
2020-02-13,112340.44,6.32,76.04
2020-02-14,112850.75,6.32,76.04
2020-02-17,112701.16,6.32,76.04
2020-02-18,113761.71,6.32,76.04
2020-02-19,114788.52,6.32,76.04
2020-02-20,115989.21,6.32,76.04
2020-02-21,117730.13,6.32,76.04
2020-02-24,120360.88,6.32,76.04
2020-02-25,118624.63,6.32,76.04
2020-02-26,117158.98,6.32,76.04
2020-02-27,118243.96,6.32,76.04
2020-02-28,116178.85,6.32,76.04
2020-03-02,116326.54,6.32,76.04
2020-03-03,118412.11,6.32,76.04
2020-03-04,120224.48,6.32,76.04
2020-03-05,121661.13,6.32,76.04
2020-03-06,124190.22,6.32,76.04
2020-03-09,123911.33,6.32,76.04
2020-03-10,122666.66,6.32,76.04
2020-03-11,121778.01,6.32,76.04
2020-03-12,116573.42,6.32,76.04
2020-03-13,115510.47,6.32,76.04
2020-03-16,110494.30,6.32,76.04
2020-03-17,114064.77,6.32,76.04
2020-03-18,111254.45,6.32,76.04
2020-03-19,110550.33,6.32,76.04
2020-03-20,112367.67,6.32,76.04
2020-03-23,116878.04,6.32,76.04
2020-03-24,121876.42,6.32,76.04
2020-03-25,121853.64,6.32,76.04
2020-03-26,122855.21,6.32,76.04
2020-03-27,121046.82,6.32,76.04
2020-03-30,122375.84,6.32,76.04
2020-03-31,121719.07,6.32,76.04
2020-04-01,119267.97,6.32,76.04
2020-04-02,122312.94,6.32,76.04
2020-04-03,122869.83,6.32,76.04
2020-04-06,125551.01,6.32,76.04
2020-04-07,124732.79,6.32,76.04
2020-04-08,125784.83,6.32,76.04
2020-04-09,128220.98,6.32,76.04
2020-04-10,128220.98,6.32,76.04
2020-04-13,128191.56,6.32,76.04
2020-04-14,132863.40,6.32,76.04
2020-04-15,131369.30,6.32,76.04
2020-04-16,132929.37,6.32,76.04
2020-04-17,129262.16,6.32,76.04
2020-04-20,129053.32,6.32,76.04
2020-04-21,129240.33,6.32,76.04
2020-04-22,131169.25,6.32,76.04
